"No.","Time","Source","Destination","Protocol","Length","Info","MsgInfo"
"1893","1585470390.854355027","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"1894","1585470390.923494432","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"1896","1585470390.923588324","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","31363543"
"1897","1585470390.923665324","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"1903","1585470390.995115543","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"1905","1585470391.062917046","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"1907","1585470391.063039210","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","31363643"
"1908","1585470391.063057608","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"1915","1585470391.135472434","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"1916","1585470391.204124382","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"1918","1585470391.204247270","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","31363743"
"1919","1585470391.204265951","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"1926","1585470391.275559997","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"1928","1585470391.343579612","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"1930","1585470391.343667856","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","31363843"
"1931","1585470391.343682615","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"1938","1585470391.416031612","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"1939","1585470391.487590161","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"1940","1585470391.487669973","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","31363943"
"1941","1585470391.487714949","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"1948","1585470391.563728053","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"1949","1585470391.643360917","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"1951","1585470391.643463895","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","31373043"
"1952","1585470391.643481572","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"1959","1585470392.739003125","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"1963","1585470392.809020892","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"1965","1585470392.809132709","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","31373143"
"1966","1585470392.809183331","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"1972","1585470392.879974386","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"1973","1585470392.948878063","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"1975","1585470392.949036504","10.0.2.4","3.81.217.129","MQTT","56","[TCP Previous segment not captured] , Disconnect Req",""
"1979","1585470393.033996276","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"1981","1585470393.102944171","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"1983","1585470393.103031020","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","31373343"
"1984","1585470393.103044979","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"1990","1585470393.175375811","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"1992","1585470393.244167007","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"1994","1585470393.244223731","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","31373443"
"2002","1585470393.317729811","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2003","1585470393.388087872","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2005","1585470393.388163417","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","31373543"
"2009","1585470393.464547574","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2010","1585470393.532504470","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2011","1585470393.532575713","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","31373643"
"2012","1585470393.532604688","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2019","1585470393.605660841","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2020","1585470393.674308020","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2021","1585470393.674372616","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","31373743"
"2022","1585470393.674404449","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2029","1585470393.746211029","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2031","1585470393.815568832","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2033","1585470393.815662676","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","31373843"
"2034","1585470393.815680347","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2037","1585470393.852045314","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2043","1585470393.888939980","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2046","1585470393.957954163","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2048","1585470393.958047716","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","31373943"
"2049","1585470393.958062435","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2056","1585470394.030426654","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2058","1585470394.099185616","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2060","1585470394.099279440","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","31383043"
"2061","1585470394.099295296","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2063","1585470394.107679066","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2072","1585470395.201744270","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2073","1585470395.272339966","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2075","1585470395.272486127","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","31383143"
"2076","1585470395.272503367","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2085","1585470395.343425484","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2086","1585470395.411151415","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2088","1585470395.411253789","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","31383243"
"2089","1585470395.411302997","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2098","1585470396.512488387","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2100","1585470396.580605094","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2102","1585470396.580691727","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","31383343"
"2103","1585470396.580708176","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2110","1585470396.651481337","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2111","1585470396.719317472","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2113","1585470396.719411584","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","31383443"
"2114","1585470396.719425035","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2121","1585470396.791896728","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2123","1585470396.860130564","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2124","1585470396.860201677","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","31383543"
"2125","1585470396.860230147","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2132","1585470396.930903923","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2133","1585470396.998322642","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2135","1585470396.998417429","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","31383643"
"2136","1585470396.998434250","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2143","1585470397.082972075","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2144","1585470397.153104174","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2145","1585470397.153180531","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","31383743"
"2146","1585470397.153224206","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2153","1585470397.225502021","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2154","1585470397.294574848","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2156","1585470397.294669393","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","31383843"
"2157","1585470397.294685000","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2163","1585470397.366981965","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2164","1585470397.436140026","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2165","1585470397.436214375","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","31383943"
"2166","1585470397.436253378","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2173","1585470397.510144239","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2174","1585470397.579004868","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2175","1585470397.579068470","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","31393043"
"2176","1585470397.579099614","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2183","1585470397.948480000","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2184","1585470398.016604112","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2186","1585470398.016692426","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","31393143"
"2187","1585470398.016706866","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2194","1585470398.096913551","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2195","1585470398.165935497","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2197","1585470398.166056308","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","31393243"
"2198","1585470398.166074473","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2205","1585470398.238016767","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2206","1585470398.306943587","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2208","1585470398.307041344","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","31393343"
"2213","1585470398.378189159","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2214","1585470398.445916674","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2216","1585470398.446016932","10.0.2.4","3.81.217.129","MQTT","56","[TCP Previous segment not captured] , Disconnect Req",""
"2221","1585470398.518064866","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2223","1585470398.587125854","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2225","1585470398.587244573","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","31393543"
"2226","1585470398.587267702","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2229","1585470398.619806882","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2235","1585470398.658674175","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2240","1585470398.726872687","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2242","1585470398.726960372","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","31393643"
"2243","1585470398.726974571","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2251","1585470398.797813492","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2253","1585470398.865519332","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2255","1585470398.865619812","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","31393743"
"2256","1585470398.865638797","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2263","1585470398.937030820","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2264","1585470399.004920292","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2266","1585470399.005030110","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","31393843"
"2271","1585470399.100843861","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2272","1585470399.168598326","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2274","1585470399.168798305","10.0.2.4","3.81.217.129","MQTT","56","[TCP Previous segment not captured] , Disconnect Req",""
"2278","1585470399.240711074","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2279","1585470399.309780509","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2280","1585470399.309848645","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32303043"
"2281","1585470399.309881190","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2290","1585470399.383753791","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2291","1585470399.387753006","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2295","1585470399.453734726","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2304","1585470399.545172994","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2306","1585470399.612918842","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2308","1585470399.613006923","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32303243"
"2309","1585470399.613021866","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2316","1585470399.684271925","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2317","1585470399.740192255","10.0.2.4","3.81.217.129","MQTT","74","Publish Message [tempreture], Disconnect Req","32303143"
"2319","1585470399.752321109","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2321","1585470399.752427800","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32303343"
"2322","1585470399.752444103","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2331","1585470399.840902327","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2333","1585470399.909772568","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2335","1585470399.909888475","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32303443"
"2336","1585470399.909906480","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2343","1585470399.981633670","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2344","1585470400.049378301","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2346","1585470400.049461002","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32303543"
"2347","1585470400.049477908","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2353","1585470400.121879791","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2354","1585470400.190501312","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2356","1585470400.190602649","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32303643"
"2357","1585470400.190618303","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2366","1585470401.281428977","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2367","1585470401.349438873","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2369","1585470401.349622215","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32303743"
"2370","1585470401.349653343","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2377","1585470401.691715088","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2378","1585470401.760059483","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2380","1585470401.760201744","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32303843"
"2381","1585470401.760225144","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2388","1585470401.831122862","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2390","1585470401.898599458","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2391","1585470401.898675350","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32303943"
"2392","1585470401.898734237","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2399","1585470401.970614317","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2400","1585470402.039771869","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2402","1585470402.039853481","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32313043"
"2403","1585470402.039866302","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2409","1585470402.111485383","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2410","1585470402.180251235","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2412","1585470402.180341300","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32313143"
"2416","1585470402.253341813","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2417","1585470402.323177373","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2419","1585470402.323275389","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32313243"
"2420","1585470402.323291131","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2428","1585470402.394137103","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2429","1585470402.462555740","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2431","1585470402.462684246","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32313343"
"2432","1585470402.462720264","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2439","1585470402.538231348","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2440","1585470402.606861876","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2442","1585470402.606951592","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32313443"
"2443","1585470402.606966227","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2445","1585470402.651676715","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2454","1585470403.680964490","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2455","1585470403.748596659","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2457","1585470403.748811971","10.0.2.4","3.81.217.129","MQTT","56","[TCP Previous segment not captured] , Disconnect Req",""
"2461","1585470403.821396404","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2463","1585470403.890095596","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2465","1585470403.890237445","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32313643"
"2466","1585470403.890297218","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2473","1585470403.964762644","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2474","1585470404.032799066","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2476","1585470404.032892309","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32313743"
"2477","1585470404.032905691","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2484","1585470404.105716464","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2486","1585470404.187397862","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2488","1585470404.187536547","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32313843"
"2489","1585470404.187565130","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2496","1585470404.261567716","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2497","1585470404.330316157","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2499","1585470404.330424676","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32313943"
"2503","1585470404.405162138","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2504","1585470404.483126637","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2506","1585470404.483246512","10.0.2.4","3.81.217.129","MQTT","56","[TCP Previous segment not captured] , Disconnect Req",""
"2511","1585470404.557118515","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2514","1585470404.627534953","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2516","1585470404.627781982","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32323143"
"2517","1585470404.627849640","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2522","1585470404.668115200","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2533","1585470404.988404959","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2534","1585470405.056379524","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2536","1585470405.056507508","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32323243"
"2537","1585470405.056524789","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2544","1585470405.403613471","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2545","1585470405.474384048","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2547","1585470405.474486380","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32323343"
"2548","1585470405.474499795","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2554","1585470405.545816186","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2555","1585470405.615031444","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2557","1585470405.615138077","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32323443"
"2562","1585470405.686141217","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2563","1585470405.754025719","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2565","1585470405.754110880","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32323543"
"2566","1585470405.754125419","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2573","1585470405.826923786","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2575","1585470405.894247364","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2577","1585470405.894342601","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32323643"
"2578","1585470405.894359907","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2581","1585470405.915590085","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2587","1585470405.966808756","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2590","1585470406.036111693","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2592","1585470406.036206854","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32323743"
"2593","1585470406.036223553","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2600","1585470406.107067716","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2602","1585470406.174869538","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2604","1585470406.175055798","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32323843"
"2605","1585470406.175089625","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2611","1585470406.249779184","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2612","1585470406.319688787","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2614","1585470406.319821074","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32323943"
"2621","1585470406.390837222","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2622","1585470406.458401695","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2624","1585470406.458510153","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32333043"
"2625","1585470406.458533167","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2632","1585470406.683916826","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2636","1585470406.811659650","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2637","1585470406.880008008","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2639","1585470406.880143976","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32333143"
"2640","1585470406.880166295","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2647","1585470406.953195686","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2648","1585470407.023395668","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2650","1585470407.023492597","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32333243"
"2651","1585470407.023507232","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2658","1585470407.095616057","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2660","1585470407.164661682","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2662","1585470407.164750070","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32333343"
"2663","1585470407.164767607","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2669","1585470407.236928330","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2670","1585470407.305755715","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2672","1585470407.305848701","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32333443"
"2673","1585470407.305862982","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2680","1585470407.676446123","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2681","1585470407.744799320","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2683","1585470407.744884802","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32333543"
"2684","1585470407.744899038","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2691","1585470407.816888322","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2692","1585470407.885781008","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2694","1585470407.885896528","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32333643"
"2695","1585470407.885912547","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2702","1585470407.956675889","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2703","1585470408.024682961","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2705","1585470408.024779562","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32333743"
"2706","1585470408.024794320","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2711","1585470408.095929424","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2715","1585470408.164073319","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2717","1585470408.164159079","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32333843"
"2718","1585470408.164172386","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2725","1585470408.508448581","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2726","1585470408.581101825","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2728","1585470408.581206730","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32333943"
"2729","1585470408.581234049","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2737","1585470409.531757551","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2738","1585470409.601241605","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
