"No.","Time","Source","Destination","Protocol","Length","Info","MsgInfo"
"4","1585469015.601142310","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"5","1585469015.670180652","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"7","1585469015.670268784","10.0.2.4","3.81.217.129","MQTT","72","Publish Message (id=1) [tempreture]","3043"
"8","1585469015.739959606","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"10","1585469015.740110092","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"12","1585469015.809823293","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"14","1585469015.809949891","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"22","1585469015.882475607","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"23","1585469015.952171904","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"25","1585469015.952267102","10.0.2.4","3.81.217.129","MQTT","72","Publish Message (id=1) [tempreture]","3143"
"26","1585469016.022464641","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"28","1585469016.022555045","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"30","1585469016.093153016","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"32","1585469016.093320686","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"40","1585469017.186794829","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"41","1585469017.256714957","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"43","1585469017.256957158","10.0.2.4","3.81.217.129","MQTT","72","Publish Message (id=1) [tempreture]","3243"
"45","1585469017.326812737","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"47","1585469017.326901654","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"48","1585469017.396516139","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"49","1585469017.396583363","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"57","1585469017.466781280","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"58","1585469017.535575861","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"60","1585469017.535672751","10.0.2.4","3.81.217.129","MQTT","72","Publish Message (id=1) [tempreture]","3343"
"62","1585469017.604041577","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"64","1585469017.604172277","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"65","1585469017.672617943","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"75","1585469018.752669723","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"77","1585469018.820652454","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"79","1585469019.099804628","10.0.2.4","3.81.217.129","MQTT","72","Publish Message (id=1) [tempreture]","3443"
"80","1585469019.167714784","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"82","1585469019.167789400","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"83","1585469019.235641832","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"85","1585469019.235729307","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"93","1585469019.308847771","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"97","1585469019.375390944","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"99","1585469019.375474273","10.0.2.4","3.81.217.129","MQTT","72","Publish Message (id=1) [tempreture]","3543"
"100","1585469019.442496491","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"102","1585469019.442607735","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"103","1585469019.509905181","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"105","1585469019.510046357","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"113","1585469019.581052580","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"114","1585469019.649086074","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"115","1585469019.649172780","10.0.2.4","3.81.217.129","MQTT","72","Publish Message (id=1) [tempreture]","3643"
"116","1585469019.717668048","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"118","1585469019.717755357","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"119","1585469019.785706910","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"121","1585469019.785803610","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"129","1585469019.857586568","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"130","1585469019.927004031","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"132","1585469019.927095917","10.0.2.4","3.81.217.129","MQTT","72","Publish Message (id=1) [tempreture]","3743"
"133","1585469019.995951967","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"135","1585469019.996052816","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"136","1585469020.065450532","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"138","1585469020.065540276","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"145","1585469020.137873404","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"146","1585469020.206475247","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"148","1585469020.206745215","10.0.2.4","3.81.217.129","MQTT","72","Publish Message (id=1) [tempreture]","3843"
"149","1585469020.274885939","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"151","1585469020.275010042","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"153","1585469020.343219989","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"155","1585469020.343366740","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"165","1585469020.418425159","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"166","1585469020.488518870","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"168","1585469020.488657558","10.0.2.4","3.81.217.129","MQTT","72","Publish Message (id=1) [tempreture]","3943"
"169","1585469020.559236613","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"171","1585469020.559372128","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"173","1585469020.637085716","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"175","1585469020.637232903","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"183","1585469020.710960408","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"184","1585469020.779780229","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"186","1585469020.779892135","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","313043"
"188","1585469020.848856682","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"190","1585469020.848984857","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"191","1585469020.917779831","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"193","1585469020.917915543","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"201","1585469020.990268058","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"202","1585469021.059732359","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"204","1585469021.059928234","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","313143"
"206","1585469021.128857575","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"208","1585469021.128934799","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"209","1585469021.197840326","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"211","1585469021.197984344","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"219","1585469021.270118209","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"221","1585469021.338649333","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"223","1585469021.338738451","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","313243"
"224","1585469021.407523837","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"226","1585469021.407610179","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"227","1585469021.476166210","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"229","1585469021.476257608","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"237","1585469022.562603549","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"239","1585469022.631644107","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"241","1585469022.635813272","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","313343"
"242","1585469022.705172667","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"244","1585469022.705271744","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"245","1585469022.774221783","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"247","1585469022.774344306","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"255","1585469022.846536314","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"256","1585469022.915359248","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"258","1585469022.915487364","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","313443"
"259","1585469022.984528202","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"261","1585469022.984605637","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"262","1585469023.053290944","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"264","1585469023.053432008","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"272","1585469023.127424274","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"273","1585469023.195996088","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"275","1585469023.196235141","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","313543"
"276","1585469023.265815868","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"278","1585469023.265900521","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"279","1585469023.334877014","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"281","1585469023.334994318","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"289","1585469023.405684155","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"290","1585469023.472701423","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"292","1585469023.472854213","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","313643"
"293","1585469023.540679411","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"295","1585469023.540773914","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"297","1585469023.608553984","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"299","1585469023.608679452","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"307","1585469023.683508800","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"308","1585469023.750779472","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"310","1585469023.750864906","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","313743"
"311","1585469023.818842550","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"313","1585469023.819110862","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"315","1585469023.887180456","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"317","1585469023.887349077","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"325","1585469023.960012380","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"326","1585469024.028641266","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"328","1585469024.028781727","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","313843"
"329","1585469024.097436764","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"331","1585469024.097642062","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"333","1585469024.166533155","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"335","1585469024.166656360","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"343","1585469025.252693785","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"344","1585469025.321701648","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"346","1585469025.321848731","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","313943"
"348","1585469025.391302540","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"350","1585469025.659596260","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"351","1585469025.729655337","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"353","1585469025.729780679","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"363","1585469026.684205485","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"364","1585469026.752448966","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"366","1585469026.752544186","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","323043"
"367","1585469026.820707505","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"369","1585469026.820923338","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"371","1585469026.892978922","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"378","1585469026.965579694","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"379","1585469027.033061957","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"381","1585469027.033160692","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","323143"
"382","1585469027.100714312","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"384","1585469027.100864814","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"388","1585469027.168537551","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"390","1585469027.168652069","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"399","1585469027.241892326","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"400","1585469027.311207446","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"402","1585469027.311356671","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","323243"
"404","1585469027.381167751","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"406","1585469027.381249407","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"407","1585469027.450857577","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"409","1585469027.450948047","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"417","1585469027.522822519","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"418","1585469027.591042953","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"420","1585469027.591138866","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","323343"
"422","1585469027.659746217","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"424","1585469027.659829433","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"425","1585469027.728757178","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"427","1585469027.728848264","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"434","1585469028.092578633","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"436","1585469028.162152946","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"438","1585469028.162282707","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","323443"
"439","1585469028.231796423","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"441","1585469028.231942451","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"442","1585469028.300600230","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"444","1585469028.300699437","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"452","1585469028.372648643","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"456","1585469028.440239631","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"458","1585469028.440367971","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","323543"
"459","1585469028.508141521","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"461","1585469028.508286310","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"462","1585469028.576634504","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"463","1585469028.576717482","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"471","1585469028.648305602","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"472","1585469028.715576650","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"474","1585469028.715738988","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","323643"
"475","1585469028.783558331","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"477","1585469028.783679630","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"478","1585469028.851232602","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"480","1585469028.851352173","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"488","1585469028.940126848","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"489","1585469029.007611897","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"491","1585469029.307734125","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","323743"
"492","1585469029.375514410","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"494","1585469029.375588928","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"496","1585469029.443283320","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"498","1585469029.443486575","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"506","1585469030.527799810","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"507","1585469030.595203601","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"509","1585469030.595309848","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","323843"
"511","1585469030.663251518","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"513","1585469030.663363963","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"514","1585469030.730848284","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"516","1585469030.730946630","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"524","1585469030.815159427","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"525","1585469030.882316091","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"527","1585469030.882418792","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","323943"
"529","1585469030.949941297","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"531","1585469030.950008548","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"532","1585469031.017335185","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"534","1585469031.017449812","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"544","1585469031.088445463","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"546","1585469031.155660950","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"548","1585469031.155747265","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","333043"
"549","1585469031.223471664","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"551","1585469031.223541345","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"552","1585469031.290912687","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"554","1585469031.290987266","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"562","1585469031.361823011","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"564","1585469031.429427442","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"566","1585469031.429509049","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","333143"
"567","1585469031.497255567","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"569","1585469031.772142222","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"570","1585469031.840634045","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"572","1585469031.840819685","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"579","1585469031.923052084","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"580","1585469031.990619303","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"582","1585469031.990699103","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","333243"
"583","1585469032.065095856","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"584","1585469032.065146265","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"585","1585469032.133057121","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"587","1585469032.133144523","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"595","1585469032.203781585","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"596","1585469032.271220848","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"598","1585469032.271304182","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","333343"
"599","1585469032.338864836","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"601","1585469032.339022454","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"603","1585469032.406376779","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"605","1585469032.406449011","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"613","1585469032.478660989","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"614","1585469032.545913109","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"616","1585469032.827905582","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","333443"
"617","1585469032.896238294","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"619","1585469032.896340513","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"621","1585469032.964017217","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"623","1585469032.964115001","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"636","1585469034.050571072","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"642","1585469034.120024328","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"644","1585469034.120168273","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","333543"
"646","1585469034.190350202","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"648","1585469034.190450588","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"649","1585469034.260402883","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"651","1585469034.260606683","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"659","1585469034.338332085","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"660","1585469034.406219331","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"662","1585469034.406365857","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","333643"
"664","1585469034.474476019","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"666","1585469034.747976938","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"667","1585469034.816193726","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"668","1585469034.816313725","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"676","1585469034.892166365","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"678","1585469034.959751380","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"680","1585469034.959832929","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","333743"
"681","1585469035.027507999","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"683","1585469035.027603099","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"684","1585469035.095343738","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"686","1585469035.095454635","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"692","1585469035.165886179","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"694","1585469035.233622667","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"696","1585469035.233776089","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","333843"
"697","1585469035.301590956","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"699","1585469035.301748066","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"700","1585469035.369541995","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"702","1585469035.369653873","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"710","1585469035.440373073","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"711","1585469035.507672481","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"713","1585469035.507810654","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","333943"
"714","1585469035.575381402","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"716","1585469035.575484928","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"717","1585469035.643492770","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"719","1585469035.643572867","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"727","1585469035.714240891","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"728","1585469035.782474466","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"730","1585469035.782595964","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","343043"
"731","1585469035.850567106","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"733","1585469035.850706469","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"734","1585469035.918684135","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"736","1585469035.918934083","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"744","1585469035.997819508","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"745","1585469036.066878475","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"747","1585469036.067079648","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","343143"
"748","1585469036.136351787","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"750","1585469036.136494264","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"752","1585469036.205600079","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"754","1585469036.205671816","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"762","1585469036.277439030","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
