"No.","Time","Source","Destination","Protocol","Length","Info","MsgInfo"
"62","1585471582.071392035","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"63","1585471582.139050204","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"65","1585471582.139164403","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"72","1585471582.209862508","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"73","1585471582.277262081","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"75","1585471582.277373840","10.0.2.4","3.81.217.129","MQTT","72","Publish Message (id=1) [tempreture]","3443"
"76","1585471582.345386287","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"78","1585471582.345490651","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"80","1585471582.413286401","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"82","1585471582.413364602","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"90","1585471582.485939359","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"91","1585471582.556015549","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"92","1585471582.556095374","10.0.2.4","3.81.217.129","MQTT","72","Publish Message (id=1) [tempreture]","3543"
"93","1585471582.625667264","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"94","1585471582.625747693","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"96","1585471582.695342076","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"98","1585471582.695432418","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"105","1585471582.778207221","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"106","1585471582.847038240","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"108","1585471582.847147215","10.0.2.4","3.81.217.129","MQTT","72","Publish Message (id=1) [tempreture]","3643"
"110","1585471582.916138288","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"112","1585471582.916226733","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"113","1585471582.985282832","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"115","1585471582.985385489","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"123","1585471583.058021661","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"124","1585471583.127148341","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"126","1585471583.127367332","10.0.2.4","3.81.217.129","MQTT","72","Publish Message (id=1) [tempreture]","3743"
"130","1585471583.196831467","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"132","1585471583.196954304","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"133","1585471583.266081677","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"135","1585471583.266280160","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"143","1585471583.338628940","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"145","1585471583.407406354","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"147","1585471583.407563022","10.0.2.4","3.81.217.129","MQTT","72","Publish Message (id=1) [tempreture]","3843"
"148","1585471583.476299964","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"150","1585471583.476386456","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"151","1585471583.545046685","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"153","1585471583.545147958","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"161","1585471583.619386699","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"164","1585471583.688159241","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"166","1585471583.688263095","10.0.2.4","3.81.217.129","MQTT","72","Publish Message (id=1) [tempreture]","3943"
"167","1585471583.757567001","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"169","1585471583.757739931","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"170","1585471583.826754431","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"177","1585471583.898427809","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"179","1585471583.966286690","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"180","1585471583.966379348","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","313043"
"181","1585471584.034916171","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"182","1585471584.034990270","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"183","1585471584.103396433","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"194","1585471584.178695723","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"197","1585471584.248639269","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"199","1585471584.248795065","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","313143"
"200","1585471584.318663143","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"202","1585471584.318771062","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"205","1585471584.388931237","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"206","1585471584.389006915","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"215","1585471584.461615284","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"216","1585471584.530360200","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"218","1585471584.530468698","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","313243"
"219","1585471584.598910023","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"221","1585471584.599009768","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"223","1585471584.667540327","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"225","1585471584.667697209","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"234","1585471585.760675133","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"235","1585471585.828598271","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"237","1585471585.830715602","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","313343"
"238","1585471585.898797621","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"240","1585471585.898892159","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"242","1585471585.967445957","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"244","1585471585.967744616","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"252","1585471586.043870108","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"253","1585471586.112425632","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"255","1585471586.112678850","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","313443"
"257","1585471586.181635332","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"259","1585471586.460360814","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"260","1585471586.529401924","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"262","1585471586.529498432","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"270","1585471586.606203317","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"273","1585471586.674283303","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"275","1585471586.674468221","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","313543"
"276","1585471586.743160187","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"278","1585471586.743268173","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"279","1585471586.814540004","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"281","1585471586.814651795","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"289","1585471586.889492305","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"291","1585471586.957963652","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"293","1585471586.958179053","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","313643"
"294","1585471587.028341773","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"296","1585471587.028548034","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"297","1585471587.097511026","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"299","1585471587.097693949","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"307","1585471587.169386146","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"309","1585471587.237530378","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"311","1585471587.237672910","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","313743"
"312","1585471587.308110551","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"314","1585471587.308285386","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"315","1585471587.376130715","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"317","1585471587.376251872","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"325","1585471587.455213147","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"326","1585471587.523846086","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"328","1585471587.523967846","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","313843"
"329","1585471587.592372267","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"330","1585471587.592463378","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"331","1585471587.660637895","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"333","1585471587.660809943","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"340","1585471587.733639190","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"341","1585471587.803571359","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"343","1585471587.803713698","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","313943"
"344","1585471587.873020305","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"346","1585471587.873138674","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"348","1585471587.942267610","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"350","1585471587.942470022","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"358","1585471588.014394575","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"359","1585471588.081788422","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"361","1585471588.081991839","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","323043"
"362","1585471588.150004101","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"364","1585471588.150141265","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"366","1585471588.218198904","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"368","1585471588.218291588","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"378","1585471588.289963506","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"379","1585471588.357755883","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"381","1585471588.357850955","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","323143"
"382","1585471588.425762067","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"384","1585471588.425941959","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"386","1585471588.493958883","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"393","1585471588.567937296","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"394","1585471588.637746866","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"396","1585471588.637898545","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","323243"
"398","1585471588.707667441","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"399","1585471588.707737288","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"402","1585471588.776876030","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"404","1585471588.777019667","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"413","1585471589.862855778","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"414","1585471589.930501167","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"416","1585471589.930604995","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","323343"
"418","1585471590.000889175","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"419","1585471590.000962187","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"420","1585471590.069154610","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"422","1585471590.069260515","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"430","1585471590.140765944","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"434","1585471590.208696180","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"435","1585471590.208772448","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","323443"
"436","1585471590.276963216","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"438","1585471590.556109755","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"439","1585471590.623858380","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"441","1585471590.623952531","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"449","1585471590.695551832","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"451","1585471590.763524085","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"453","1585471590.763617769","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","323543"
"454","1585471590.831754006","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"456","1585471591.099788305","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"457","1585471591.167999340","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"459","1585471591.168098149","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"467","1585471592.257751098","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"468","1585471592.326579748","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"470","1585471592.329077600","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","323643"
"471","1585471592.398154376","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"472","1585471592.398221953","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"474","1585471592.467629868","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"476","1585471592.467712025","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"484","1585471592.539516957","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"485","1585471592.608002995","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"487","1585471592.608100874","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","323743"
"488","1585471592.676854893","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"490","1585471592.677003478","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"494","1585471592.746132792","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"496","1585471592.746222516","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"504","1585471592.821083892","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"505","1585471592.889627667","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"507","1585471592.889726241","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","323843"
"508","1585471592.959223265","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"510","1585471592.959319816","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"512","1585471593.028420583","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"514","1585471593.028512459","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"522","1585471593.101108783","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"523","1585471593.170266054","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"525","1585471593.170359192","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","323943"
"527","1585471593.239723219","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"529","1585471593.239820240","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"530","1585471593.312738367","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"532","1585471593.312869134","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"540","1585471593.386209247","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"541","1585471593.453903498","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"543","1585471593.453991958","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","333043"
"545","1585471593.522399611","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"547","1585471593.522524668","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"548","1585471593.590592878","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"550","1585471593.590706204","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"555","1585471593.663899743","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"557","1585471593.732862851","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"558","1585471593.732940834","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","333143"
"559","1585471593.802136626","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"561","1585471593.802230358","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"562","1585471593.870970290","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"564","1585471593.871071676","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"572","1585471593.943393908","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"576","1585471594.013760454","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"578","1585471594.014870580","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","333243"
"579","1585471594.084220991","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"581","1585471594.364244534","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"582","1585471594.433580868","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"584","1585471594.433678798","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"592","1585471594.506406754","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"593","1585471594.575357133","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"595","1585471594.575467688","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","333343"
"596","1585471594.644850017","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"598","1585471594.644952102","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"599","1585471594.714630801","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"601","1585471594.714839560","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"609","1585471594.791352872","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"610","1585471594.859646739","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"611","1585471594.859798695","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","333443"
"612","1585471594.928204629","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"613","1585471594.928275682","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"615","1585471594.998256382","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"617","1585471594.998355180","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"625","1585471595.355819337","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"626","1585471595.424119353","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"627","1585471595.424206175","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","333543"
"629","1585471595.492225177","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"631","1585471595.492339244","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"632","1585471595.560404059","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"638","1585471595.632209201","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"639","1585471595.700299452","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"641","1585471595.700444388","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","333643"
"643","1585471595.767908497","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"645","1585471595.767993072","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"647","1585471595.836013869","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"657","1585471595.916088784","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"659","1585471595.986592530","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"661","1585471595.986760845","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","333743"
"662","1585471596.056899552","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"663","1585471596.056965379","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"666","1585471596.127088768","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"668","1585471596.127192009","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"677","1585471596.199784277","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"679","1585471596.269377863","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"681","1585471596.269494159","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","333843"
"682","1585471596.338694045","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"684","1585471596.338793268","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"685","1585471596.407748982","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"687","1585471596.407849888","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"695","1585471596.481166899","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"697","1585471596.550675157","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"699","1585471596.550784777","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","333943"
"700","1585471596.620056155","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"702","1585471596.620150885","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"703","1585471596.689437550","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"705","1585471596.689546628","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"713","1585471596.760979276","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"714","1585471596.829108044","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"716","1585471596.829276778","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","343043"
"717","1585471596.897633275","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"719","1585471596.903953787","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"720","1585471596.972526052","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"721","1585471596.972603940","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"728","1585471597.046763190","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"729","1585471597.115566630","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"731","1585471597.115728889","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","343143"
"732","1585471597.184823478","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"734","1585471597.467908329","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"736","1585471597.537158456","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"743","1585471597.609978942","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"744","1585471597.678725903","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"746","1585471597.678841609","10.0.2.4","3.81.217.129","MQTT","73","Publish Message (id=1) [tempreture]","343243"
"748","1585471597.750425734","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
