"No.","Time","Source","Destination","Protocol","Length","Info","MsgInfo"
"714","1585471644.389475209","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=137) [tempreture]","31333643"
"715","1585471644.389623108","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=137)",""
"716","1585471644.457766108","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=137)",""
"717","1585471644.457838918","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=137)",""
"719","1585471644.668917114","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=138) [tempreture]","31333743"
"720","1585471644.668964647","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=138)",""
"721","1585471644.736733259","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=138)",""
"722","1585471644.736827518","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=138)",""
"724","1585471644.953715865","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=139) [tempreture]","31333843"
"725","1585471644.953808569","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=139)",""
"726","1585471645.021543904","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=139)",""
"727","1585471645.021617261","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=139)",""
"729","1585471645.237197846","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=140) [tempreture]","31333943"
"730","1585471645.237255310","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=140)",""
"732","1585471645.305059184","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=140)",""
"733","1585471645.305155878","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=140)",""
"737","1585471646.549422196","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=141) [tempreture]","31343043"
"738","1585471646.549482577","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=141)",""
"739","1585471646.617068109","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=141)",""
"740","1585471646.617139862","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=141)",""
"742","1585471647.685657941","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=142) [tempreture]","31343143"
"743","1585471647.685738593","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=142)",""
"744","1585471647.753892569","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=142)",""
"745","1585471647.754032223","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=142)",""
"747","1585471648.263603838","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=143) [tempreture]","31343243"
"748","1585471648.263664631","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=143)",""
"750","1585471648.331710576","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=143)",""
"751","1585471648.331774222","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=143)",""
"752","1585471648.542995206","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=144) [tempreture]","31343343"
"753","1585471648.543058902","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=144)",""
"755","1585471648.611322976","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=144)",""
"756","1585471648.611394855","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=144)",""
"758","1585471649.095220930","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=145) [tempreture]","31343443"
"759","1585471649.095289450","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=145)",""
"760","1585471649.163453147","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=145)",""
"761","1585471649.163549514","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=145)",""
"763","1585471649.375095688","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=146) [tempreture]","31343543"
"764","1585471649.375153912","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=146)",""
"765","1585471649.443011208","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=146)",""
"766","1585471649.443085006","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=146)",""
"768","1585471649.656323939","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=147) [tempreture]","31343643"
"769","1585471649.656406145","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=147)",""
"770","1585471649.724298733","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=147)",""
"771","1585471649.725584170","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=147)",""
"773","1585471650.207235685","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=148) [tempreture]","31343743"
"774","1585471650.207307037","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=148)",""
"775","1585471650.275136986","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=148)",""
"776","1585471650.275208461","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=148)",""
"778","1585471650.486424844","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=149) [tempreture]","31343843"
"779","1585471650.486506305","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=149)",""
"780","1585471650.554509146","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=149)",""
"781","1585471650.554585111","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=149)",""
"783","1585471651.039793135","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=150) [tempreture]","31343943"
"784","1585471651.039855479","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=150)",""
"786","1585471651.107796927","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=150)",""
"787","1585471651.107892036","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=150)",""
"788","1585471651.316222954","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=151) [tempreture]","31353043"
"789","1585471651.316299258","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=151)",""
"793","1585471651.384343542","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=151)",""
"794","1585471651.384410640","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=151)",""
"796","1585471651.596978864","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=152) [tempreture]","31353143"
"797","1585471651.597040920","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=152)",""
"798","1585471651.664777037","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=152)",""
"799","1585471651.664847264","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=152)",""
"801","1585471651.874744788","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=153) [tempreture]","31353243"
"802","1585471651.874794068","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=153)",""
"803","1585471651.942732153","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=153)",""
"804","1585471651.942820212","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=153)",""
"806","1585471652.161191587","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=154) [tempreture]","31353343"
"807","1585471652.161253367","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=154)",""
"808","1585471652.229347047","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=154)",""
"809","1585471652.229421712","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=154)",""
"811","1585471653.455612984","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=155) [tempreture]","31353443"
"812","1585471653.455689350","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=155)",""
"813","1585471653.523709345","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=155)",""
"814","1585471653.523788008","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=155)",""
"816","1585471654.014655439","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=156) [tempreture]","31353543"
"817","1585471654.014720151","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=156)",""
"818","1585471654.082764496","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=156)",""
"819","1585471654.082853625","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=156)",""
"821","1585471654.289427084","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=157) [tempreture]","31353643"
"822","1585471654.289487716","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=157)",""
"824","1585471654.357496363","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=157)",""
"825","1585471654.357589453","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=157)",""
"826","1585471654.566123227","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=158) [tempreture]","31353743"
"827","1585471654.566215968","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=158)",""
"829","1585471654.634248299","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=158)",""
"830","1585471654.634336843","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=158)",""
"832","1585471654.842394928","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=159) [tempreture]","31353843"
"833","1585471654.842482835","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=159)",""
"834","1585471654.911168148","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=159)",""
"835","1585471654.911245819","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=159)",""
"837","1585471655.945926411","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=160) [tempreture]","31353943"
"838","1585471655.946004384","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=160)",""
"839","1585471656.013848780","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=160)",""
"840","1585471656.014032993","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=160)",""
"842","1585471656.223704179","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=161) [tempreture]","31363043"
"843","1585471656.223766215","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=161)",""
"844","1585471656.291742693","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=161)",""
"845","1585471656.291810645","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=161)",""
"847","1585471656.504188369","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=162) [tempreture]","31363143"
"848","1585471656.504253099","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=162)",""
"849","1585471656.571992309","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=162)",""
"850","1585471656.572069086","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=162)",""
"852","1585471657.809201915","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=163) [tempreture]","31363243"
"853","1585471657.809263395","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=163)",""
"855","1585471657.877365670","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=163)",""
"856","1585471657.877452237","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=163)",""
"858","1585471658.367813480","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=164) [tempreture]","31363343"
"859","1585471658.367880800","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=164)",""
"860","1585471658.435761707","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=164)",""
"861","1585471658.435829210","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=164)",""
"863","1585471658.665769745","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=165) [tempreture]","31363443"
"864","1585471658.665859109","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=165)",""
"865","1585471658.734101324","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=165)",""
"866","1585471658.734176866","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=165)",""
"868","1585471658.941966708","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=166) [tempreture]","31363543"
"869","1585471658.942025368","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=166)",""
"870","1585471659.010206326","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=166)",""
"871","1585471659.010279636","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=166)",""
"873","1585471659.219900505","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=167) [tempreture]","31363643"
"874","1585471659.219961883","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=167)",""
"875","1585471659.287901459","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=167)",""
"876","1585471659.287976862","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=167)",""
"878","1585471659.497782807","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=168) [tempreture]","31363743"
"879","1585471659.497851176","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=168)",""
"880","1585471659.565808010","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=168)",""
"881","1585471659.565975207","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=168)",""
"883","1585471659.777696959","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=169) [tempreture]","31363843"
"884","1585471659.777758206","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=169)",""
"885","1585471659.845595348","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=169)",""
"886","1585471659.845666846","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=169)",""
"888","1585471660.363826062","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=170) [tempreture]","31363943"
"889","1585471660.363907556","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=170)",""
"891","1585471660.432023005","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=170)",""
"892","1585471660.432099175","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=170)",""
"894","1585471660.927208748","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=171) [tempreture]","31373043"
"895","1585471660.927294450","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=171)",""
"896","1585471660.995359770","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=171)",""
"897","1585471660.995435638","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=171)",""
"899","1585471661.206113564","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=172) [tempreture]","31373143"
"900","1585471661.206172953","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=172)",""
"901","1585471661.273932269","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=172)",""
"902","1585471661.274026011","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=172)",""
"904","1585471661.485718790","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=173) [tempreture]","31373243"
"905","1585471661.485894138","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=173)",""
"906","1585471661.554186998","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=173)",""
"907","1585471661.554297963","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=173)",""
"909","1585471662.048390389","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=174) [tempreture]","31373343"
"910","1585471662.048445572","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=174)",""
"911","1585471662.116400218","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=174)",""
"912","1585471662.116588214","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=174)",""
"914","1585471662.600328854","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=175) [tempreture]","31373443"
"915","1585471662.600388741","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=175)",""
"917","1585471662.668195015","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=175)",""
"918","1585471662.668291919","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=175)",""
"920","1585471663.166568889","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=176) [tempreture]","31373543"
"921","1585471663.166639080","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=176)",""
"922","1585471663.234590441","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=176)",""
"923","1585471663.234666603","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=176)",""
"925","1585471663.449700277","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=177) [tempreture]","31373643"
"926","1585471663.449761864","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=177)",""
"927","1585471663.517708638","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=177)",""
"928","1585471663.517781011","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=177)",""
"930","1585471663.723173462","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=178) [tempreture]","31373743"
"931","1585471663.723237523","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=178)",""
"932","1585471663.791119291","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=178)",""
"933","1585471663.791236914","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=178)",""
"935","1585471663.999535326","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=179) [tempreture]","31373843"
"936","1585471663.999588104","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=179)",""
"937","1585471664.067545137","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=179)",""
"938","1585471664.067619172","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=179)",""
"940","1585471664.576597890","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=180) [tempreture]","31373943"
"941","1585471664.576664503","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=180)",""
"942","1585471664.644843013","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=180)",""
"943","1585471664.644913317","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=180)",""
"945","1585471665.125967987","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=181) [tempreture]","31383043"
"946","1585471665.126034711","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=181)",""
"948","1585471665.194016794","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=181)",""
"949","1585471665.194077402","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=181)",""
"951","1585471665.425793670","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=182) [tempreture]","31383143"
"952","1585471665.425911698","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=182)",""
"953","1585471665.494118905","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=182)",""
"954","1585471665.494197280","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=182)",""
"956","1585471665.710671626","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=183) [tempreture]","31383243"
"957","1585471665.710763745","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=183)",""
"958","1585471665.778829955","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=183)",""
"959","1585471665.778910626","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=183)",""
"961","1585471665.991624532","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=184) [tempreture]","31383343"
"962","1585471665.991698475","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=184)",""
"963","1585471666.059801451","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=184)",""
"964","1585471666.059872813","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=184)",""
"966","1585471666.270132586","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=185) [tempreture]","31383443"
"967","1585471666.270223185","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=185)",""
"968","1585471666.337854955","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=185)",""
"969","1585471666.337920327","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=185)",""
"971","1585471666.824204291","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=186) [tempreture]","31383543"
"972","1585471666.824268184","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=186)",""
"973","1585471666.892523480","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=186)",""
"974","1585471666.892592706","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=186)",""
"976","1585471667.099726267","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=187) [tempreture]","31383643"
"977","1585471667.099784630","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=187)",""
"979","1585471667.167978803","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=187)",""
"980","1585471667.168130312","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=187)",""
"981","1585471667.380236528","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=188) [tempreture]","31383743"
"982","1585471667.380304011","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=188)",""
"984","1585471667.448560032","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=188)",""
"985","1585471667.448631182","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=188)",""
"986","1585471667.662180799","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=189) [tempreture]","31383843"
"987","1585471667.662299424","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=189)",""
"989","1585471667.730248795","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=189)",""
"990","1585471667.730317677","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=189)",""
"992","1585471667.948029630","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=190) [tempreture]","31383943"
"993","1585471667.948091924","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=190)",""
"994","1585471668.016072708","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=190)",""
"995","1585471668.016201600","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=190)",""
"997","1585471669.260721756","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=191) [tempreture]","31393043"
"998","1585471669.260773491","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=191)",""
"999","1585471669.328356638","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=191)",""
"1000","1585471669.328428555","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=191)",""
"1002","1585471669.832304206","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=192) [tempreture]","31393143"
"1003","1585471669.832359095","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=192)",""
"1004","1585471669.900544789","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=192)",""
"1005","1585471669.900624525","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=192)",""
"1007","1585471670.981487179","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=193) [tempreture]","31393243"
"1008","1585471670.981547327","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=193)",""
"1009","1585471671.049926404","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=193)",""
"1010","1585471671.049993331","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=193)",""
"1012","1585471671.261133264","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=194) [tempreture]","31393343"
"1013","1585471671.261222027","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=194)",""
"1014","1585471671.328996484","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=194)",""
"1015","1585471671.329065153","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=194)",""
"1017","1585471671.546155341","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=195) [tempreture]","31393443"
"1018","1585471671.546216468","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=195)",""
"1019","1585471671.614090226","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=195)",""
"1020","1585471671.614189944","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=195)",""
"1022","1585471671.828761372","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=196) [tempreture]","31393543"
"1023","1585471671.828816987","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=196)",""
"1024","1585471671.896918941","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=196)",""
"1025","1585471671.896985116","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=196)",""
"1027","1585471672.104494837","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=197) [tempreture]","31393643"
"1028","1585471672.104577552","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=197)",""
"1029","1585471672.172521177","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=197)",""
"1030","1585471672.172592828","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=197)",""
"1032","1585471672.671589805","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=198) [tempreture]","31393743"
"1033","1585471672.671651982","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=198)",""
"1035","1585471672.739604711","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=198)",""
"1036","1585471672.739672116","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=198)",""
"1038","1585471674.913315082","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=199) [tempreture]","31393843"
"1039","1585471674.913376465","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=199)",""
"1041","1585471674.981547073","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=199)",""
"1042","1585471674.981640431","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=199)",""
"1044","1585471675.466882580","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=200) [tempreture]","31393943"
"1045","1585471675.466943451","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=200)",""
"1047","1585471675.534946480","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=200)",""
"1048","1585471675.535015918","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=200)",""
"1050","1585471675.754278905","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=201) [tempreture]","32303043"
"1051","1585471675.767250996","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=201)",""
"1052","1585471675.835125620","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=201)",""
"1053","1585471675.835206106","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=201)",""
"1055","1585471676.042928202","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=202) [tempreture]","32303143"
"1056","1585471676.043002476","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=202)",""
"1057","1585471676.110840761","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=202)",""
"1058","1585471676.110910945","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=202)",""
"1060","1585471676.314765815","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=203) [tempreture]","32303243"
"1061","1585471676.314848037","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=203)",""
"1062","1585471676.382702995","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=203)",""
"1063","1585471676.382802016","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=203)",""
"1065","1585471676.868269195","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=204) [tempreture]","32303343"
"1066","1585471676.868320946","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=204)",""
"1067","1585471676.936401844","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=204)",""
"1068","1585471676.936474487","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=204)",""
"1070","1585471677.143673190","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=205) [tempreture]","32303443"
"1071","1585471677.143822909","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=205)",""
"1072","1585471677.211955269","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=205)",""
