"No.","Time","Source","Destination","Protocol","Length","Info","MsgInfo"
"1257","1585469111.828441916","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=240) [tempreture]","32333943"
"1258","1585469111.828529371","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=240)",""
"1259","1585469111.895616259","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=240)",""
"1260","1585469111.895747641","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=240)",""
"1262","1585469112.424050804","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=241) [tempreture]","32343043"
"1263","1585469112.424237595","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=241)",""
"1265","1585469112.491375751","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=241)",""
"1266","1585469112.491443753","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=241)",""
"1267","1585469112.707982064","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=242) [tempreture]","32343143"
"1268","1585469112.708045427","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=242)",""
"1270","1585469112.775049149","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=242)",""
"1271","1585469112.775118085","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=242)",""
"1273","1585469112.992134142","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=243) [tempreture]","32343243"
"1274","1585469112.992194047","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=243)",""
"1275","1585469113.059063795","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=243)",""
"1276","1585469113.059191146","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=243)",""
"1278","1585469113.280536977","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=244) [tempreture]","32343343"
"1279","1585469113.280600255","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=244)",""
"1280","1585469113.347805703","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=244)",""
"1281","1585469113.347876029","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=244)",""
"1283","1585469113.556246043","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=245) [tempreture]","32343443"
"1284","1585469113.556322904","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=245)",""
"1285","1585469113.623284012","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=245)",""
"1286","1585469113.623353088","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=245)",""
"1288","1585469113.835476286","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=246) [tempreture]","32343543"
"1289","1585469113.835588571","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=246)",""
"1290","1585469113.902773441","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=246)",""
"1291","1585469113.902863095","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=246)",""
"1293","1585469114.110114676","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=247) [tempreture]","32343643"
"1294","1585469114.110163071","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=247)",""
"1295","1585469114.177167958","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=247)",""
"1296","1585469114.177230984","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=247)",""
"1298","1585469114.664565735","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=248) [tempreture]","32343743"
"1299","1585469114.664640067","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=248)",""
"1300","1585469114.731835050","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=248)",""
"1301","1585469114.734918636","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=248)",""
"1303","1585469114.955094798","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=249) [tempreture]","32343843"
"1304","1585469114.955158321","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=249)",""
"1306","1585469115.022604430","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=249)",""
"1307","1585469115.022686168","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=249)",""
"1308","1585469115.228904508","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=250) [tempreture]","32343943"
"1309","1585469115.228991709","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=250)",""
"1311","1585469115.296099115","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=250)",""
"1312","1585469115.296173903","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=250)",""
"1314","1585469115.514187185","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=251) [tempreture]","32353043"
"1315","1585469115.514271203","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=251)",""
"1316","1585469115.581239353","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=251)",""
"1317","1585469115.581307633","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=251)",""
"1319","1585469115.794833721","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=252) [tempreture]","32353143"
"1320","1585469115.794884973","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=252)",""
"1321","1585469115.862186877","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=252)",""
"1322","1585469115.862269535","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=252)",""
"1324","1585469116.075833307","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=253) [tempreture]","32353243"
"1325","1585469116.075893877","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=253)",""
"1326","1585469116.143141011","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=253)",""
"1327","1585469116.143219921","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=253)",""
"1329","1585469116.354065377","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=254) [tempreture]","32353343"
"1330","1585469116.354162113","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=254)",""
"1331","1585469116.421760133","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=254)",""
"1332","1585469116.421835093","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=254)",""
"1334","1585469116.634047331","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=255) [tempreture]","32353443"
"1335","1585469116.643224896","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=255)",""
"1336","1585469116.710129080","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=255)",""
"1337","1585469116.710205778","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=255)",""
"1339","1585469116.927810142","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=256) [tempreture]","32353543"
"1340","1585469116.927860557","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=256)",""
"1341","1585469116.994926948","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=256)",""
"1342","1585469116.994994109","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=256)",""
"1344","1585469117.212196334","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=257) [tempreture]","32353643"
"1345","1585469117.212258508","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=257)",""
"1347","1585469117.279353334","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=257)",""
"1348","1585469117.279428661","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=257)",""
"1349","1585469117.489206825","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=258) [tempreture]","32353743"
"1350","1585469117.489294606","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=258)",""
"1352","1585469117.556804164","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=258)",""
"1353","1585469117.556946546","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=258)",""
"1355","1585469117.770428738","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=259) [tempreture]","32353843"
"1356","1585469117.770501478","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=259)",""
"1357","1585469117.837659141","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=259)",""
"1358","1585469117.837724542","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=259)",""
"1360","1585469118.046659935","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=260) [tempreture]","32353943"
"1361","1585469118.046755974","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=260)",""
"1362","1585469118.114093068","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=260)",""
"1363","1585469118.114163417","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=260)",""
"1365","1585469118.322479577","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=261) [tempreture]","32363043"
"1366","1585469118.322561124","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=261)",""
"1367","1585469118.389560649","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=261)",""
"1368","1585469118.389628328","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=261)",""
"1370","1585469118.598769369","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=262) [tempreture]","32363143"
"1371","1585469118.598854664","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=262)",""
"1372","1585469118.666278272","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=262)",""
"1373","1585469118.666370623","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=262)",""
"1375","1585469118.900213967","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=263) [tempreture]","32363243"
"1376","1585469118.900282722","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=263)",""
"1377","1585469118.967610180","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=263)",""
"1378","1585469118.967678866","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=263)",""
"1380","1585469119.185285729","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=264) [tempreture]","32363343"
"1381","1585469119.185344669","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=264)",""
"1382","1585469119.252393893","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=264)",""
"1383","1585469119.252482835","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=264)",""
"1385","1585469119.463821243","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=265) [tempreture]","32363443"
"1386","1585469119.463912769","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=265)",""
"1388","1585469119.531277296","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=265)",""
"1389","1585469119.531369200","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=265)",""
"1390","1585469119.748152392","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=266) [tempreture]","32363543"
"1391","1585469119.748214365","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=266)",""
"1393","1585469119.815315576","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=266)",""
"1394","1585469119.815373746","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=266)",""
"1395","1585469120.027974422","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=267) [tempreture]","32363643"
"1396","1585469120.028062684","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=267)",""
"1398","1585469120.095906653","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=267)",""
"1399","1585469120.096006708","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=267)",""
"1401","1585469120.302956230","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=268) [tempreture]","32363743"
"1402","1585469120.303009600","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=268)",""
"1403","1585469120.370044246","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=268)",""
"1404","1585469120.370116545","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=268)",""
"1406","1585469120.882907407","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=269) [tempreture]","32363843"
"1407","1585469120.883010959","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=269)",""
"1408","1585469120.950324387","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=269)",""
"1409","1585469120.950432172","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=269)",""
"1411","1585469121.163437026","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=270) [tempreture]","32363943"
"1412","1585469121.163592833","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=270)",""
"1413","1585469121.231003388","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=270)",""
"1414","1585469121.231130535","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=270)",""
"1416","1585469121.446293866","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=271) [tempreture]","32373043"
"1417","1585469121.446363634","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=271)",""
"1418","1585469121.513565733","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=271)",""
"1419","1585469121.513638310","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=271)",""
"1421","1585469121.732800991","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=272) [tempreture]","32373143"
"1422","1585469121.732867484","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=272)",""
"1424","1585469121.800140830","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=272)",""
"1425","1585469121.800188170","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=272)",""
"1426","1585469122.013014396","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=273) [tempreture]","32373243"
"1427","1585469122.013075434","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=273)",""
"1429","1585469122.080107888","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=273)",""
"1430","1585469122.080174351","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=273)",""
"1431","1585469122.294455025","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=274) [tempreture]","32373343"
"1432","1585469122.294518358","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=274)",""
"1434","1585469122.363444093","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=274)",""
"1435","1585469122.363512033","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=274)",""
"1437","1585469122.569113366","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=275) [tempreture]","32373443"
"1438","1585469122.569168654","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=275)",""
"1439","1585469122.636226599","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=275)",""
"1440","1585469122.636309592","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=275)",""
"1442","1585469122.850203351","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=276) [tempreture]","32373543"
"1443","1585469122.850286934","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=276)",""
"1444","1585469122.917565180","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=276)",""
"1445","1585469122.917633188","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=276)",""
"1447","1585469123.126174723","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=277) [tempreture]","32373643"
"1448","1585469123.126242239","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=277)",""
"1449","1585469123.193524019","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=277)",""
"1450","1585469123.193594231","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=277)",""
"1452","1585469123.405330071","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=278) [tempreture]","32373743"
"1453","1585469123.405379439","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=278)",""
"1454","1585469123.472709953","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=278)",""
"1455","1585469123.472804206","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=278)",""
"1457","1585469123.974081773","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=279) [tempreture]","32373843"
"1458","1585469123.974197039","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=279)",""
"1459","1585469124.041292459","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=279)",""
"1460","1585469124.041371868","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=279)",""
"1462","1585469124.253133628","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=280) [tempreture]","32373943"
"1463","1585469124.253237922","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=280)",""
"1465","1585469124.320369346","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=280)",""
"1466","1585469124.320432044","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=280)",""
"1468","1585469124.806724911","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=281) [tempreture]","32383043"
"1469","1585469124.806818254","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=281)",""
"1471","1585469124.873754698","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=281)",""
"1472","1585469124.873810148","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=281)",""
"1474","1585469125.081856924","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=282) [tempreture]","32383143"
"1475","1585469125.081920875","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=282)",""
"1476","1585469125.148929738","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=282)",""
"1477","1585469125.149011556","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=282)",""
"1479","1585469125.358457497","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=283) [tempreture]","32383243"
"1480","1585469125.358620780","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=283)",""
"1481","1585469125.426115184","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=283)",""
"1482","1585469125.426176879","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=283)",""
"1484","1585469125.634154151","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=284) [tempreture]","32383343"
"1485","1585469125.634255633","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=284)",""
"1486","1585469125.701768919","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=284)",""
"1487","1585469125.701860854","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=284)",""
"1489","1585469126.930033791","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=285) [tempreture]","32383443"
"1490","1585469126.930155849","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=285)",""
"1491","1585469126.997627169","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=285)",""
"1492","1585469126.997726364","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=285)",""
"1494","1585469127.206175235","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=286) [tempreture]","32383543"
"1495","1585469127.206251137","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=286)",""
"1496","1585469127.273284200","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=286)",""
"1497","1585469127.273355424","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=286)",""
"1499","1585469127.781643980","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=287) [tempreture]","32383643"
"1500","1585469127.781742125","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=287)",""
"1502","1585469127.848725205","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=287)",""
"1503","1585469127.848791385","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=287)",""
"1504","1585469128.058303274","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=288) [tempreture]","32383743"
"1505","1585469128.058380398","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=288)",""
"1507","1585469128.127288979","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=288)",""
"1508","1585469128.127395228","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=288)",""
"1509","1585469128.334377573","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=289) [tempreture]","32383843"
"1510","1585469128.334493214","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=289)",""
"1512","1585469128.401816485","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=289)",""
"1513","1585469128.401907676","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=289)",""
"1515","1585469128.616562428","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=290) [tempreture]","32383943"
"1516","1585469128.616659437","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=290)",""
"1517","1585469128.684138423","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=290)",""
"1518","1585469128.684212093","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=290)",""
"1520","1585469128.896912086","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=291) [tempreture]","32393043"
"1521","1585469128.897019858","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=291)",""
"1522","1585469128.964075527","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=291)",""
"1523","1585469128.964175178","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=291)",""
"1525","1585469129.177154033","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=292) [tempreture]","32393143"
"1526","1585469129.177217131","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=292)",""
"1527","1585469129.243902074","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=292)",""
"1528","1585469129.244006864","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=292)",""
"1530","1585469129.453318192","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=293) [tempreture]","32393243"
"1531","1585469129.453411430","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=293)",""
"1532","1585469129.520220150","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=293)",""
"1533","1585469129.520281940","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=293)",""
"1535","1585469129.730951339","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=294) [tempreture]","32393343"
"1536","1585469129.731013722","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=294)",""
"1537","1585469129.798098418","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=294)",""
"1538","1585469129.798188862","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=294)",""
"1540","1585469130.015528898","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=295) [tempreture]","32393443"
"1541","1585469130.015582552","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=295)",""
"1542","1585469130.082805247","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=295)",""
"1543","1585469130.082891167","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=295)",""
"1545","1585469131.318468210","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=296) [tempreture]","32393543"
"1546","1585469131.318573492","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=296)",""
"1548","1585469131.385708048","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=296)",""
"1549","1585469131.385767206","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=296)",""
"1550","1585469131.606449021","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=297) [tempreture]","32393643"
"1551","1585469131.606519047","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=297)",""
"1553","1585469131.673875570","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=297)",""
"1554","1585469131.673943503","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=297)",""
"1556","1585469131.884455683","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=298) [tempreture]","32393743"
"1557","1585469131.884601208","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=298)",""
"1558","1585469131.951834525","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=298)",""
"1559","1585469131.951904338","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=298)",""
"1561","1585469132.166334163","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=299) [tempreture]","32393843"
"1562","1585469132.166427009","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=299)",""
"1563","1585469132.233633103","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=299)",""
"1564","1585469132.233743057","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=299)",""
"1566","1585469132.453070034","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=300) [tempreture]","32393943"
"1567","1585469132.453178923","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=300)",""
"1568","1585469132.520821481","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=300)",""
"1569","1585469132.520890407","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=300)",""
"1571","1585469132.733796721","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=301) [tempreture]","33303043"
"1572","1585469132.733851036","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=301)",""
"1573","1585469132.801243010","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=301)",""
"1574","1585469132.801313550","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=301)",""
"1576","1585469133.011378610","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=302) [tempreture]","33303143"
"1577","1585469133.011582597","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=302)",""
"1578","1585469133.078869320","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=302)",""
"1579","1585469133.078958249","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=302)",""
"1581","1585469133.291491089","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=303) [tempreture]","33303243"
"1582","1585469133.291546439","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=303)",""
"1583","1585469133.358944621","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=303)",""
"1584","1585469133.359036210","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=303)",""
"1586","1585469133.577205796","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=304) [tempreture]","33303343"
"1587","1585469133.577275847","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=304)",""
"1589","1585469133.645102796","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=304)",""
"1590","1585469133.645168228","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=304)",""
"1591","1585469133.857663379","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=305) [tempreture]","33303443"
"1592","1585469133.857745186","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=305)",""
"1594","1585469133.925955584","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=305)",""
"1595","1585469133.926051083","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=305)",""
"1596","1585469134.133390112","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=306) [tempreture]","33303543"
"1597","1585469134.133482249","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=306)",""
"1599","1585469134.200599000","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=306)",""
"1600","1585469134.200656017","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=306)",""
"1602","1585469134.412582837","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=307) [tempreture]","33303643"
"1603","1585469134.412643617","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=307)",""
"1604","1585469134.479810630","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=307)",""
